Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Transaction_Amount_Was_Missing,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend,Is_Weekend,Transaction_Amount_Log,Total_Transactions,Avg_Transaction_Amount,Avg_Satisfaction_Score,Recommend_Ratio
632,2023-03-06 15:00:00,4692.0,Loan Payment,0,6.0,Good service,8,False,8.453827315794417,25,2242.4,5.8,0.8
732,2023-03-06 16:00:00,2757.0,Purchase,0,8.0,Excellent,3,False,7.922261058353247,48,3505.5,5.833333333333333,0.3
732,2023-03-06 16:00:00,2757.0,Purchase,0,5.0,Needs improvement,4,False,7.922261058353247,48,3505.5,5.833333333333333,0.4
732,2023-03-06 16:00:00,2757.0,Purchase,0,2.0,Needs improvement,7,False,7.922261058353247,48,3505.5,5.833333333333333,0.7
732,2023-03-06 16:00:00,2757.0,Purchase,0,10.0,Unsatisfactory,1,False,7.922261058353247,48,3505.5,5.833333333333333,0.1
732,2023-03-06 16:00:00,2757.0,Purchase,0,1.0,Needs improvement,10,False,7.922261058353247,48,3505.5,5.833333333333333,1.0
732,2023-03-06 16:00:00,2757.0,Purchase,0,9.0,Good service,5,False,7.922261058353247,48,3505.5,5.833333333333333,0.5
46,2023-03-06 17:00:00,644.0,Purchase,0,6.0,Good service,1,False,6.4692503167957724,35,1187.142857142857,4.6,0.1
46,2023-03-06 17:00:00,644.0,Purchase,0,1.0,Very satisfied,3,False,6.4692503167957724,35,1187.142857142857,4.6,0.3
46,2023-03-06 17:00:00,644.0,Purchase,0,7.0,Very satisfied,9,False,6.4692503167957724,35,1187.142857142857,4.6,0.9
46,2023-03-06 17:00:00,644.0,Purchase,0,6.0,Very satisfied,10,False,6.4692503167957724,35,1187.142857142857,4.6,1.0
46,2023-03-06 17:00:00,644.0,Purchase,0,3.0,Needs improvement,3,False,6.4692503167957724,35,1187.142857142857,4.6,0.3
236,2023-03-06 18:00:00,2892.0,Investment,0,6.0,Unsatisfactory,6,False,7.970049304976135,36,2343.8333333333335,5.666666666666667,0.6
236,2023-03-06 18:00:00,2892.0,Investment,0,8.0,Very satisfied,8,False,7.970049304976135,36,2343.8333333333335,5.666666666666667,0.8
236,2023-03-06 18:00:00,2892.0,Investment,0,2.0,Needs improvement,3,False,7.970049304976135,36,2343.8333333333335,5.666666666666667,0.3
236,2023-03-06 18:00:00,2892.0,Investment,0,10.0,Good service,10,False,7.970049304976135,36,2343.8333333333335,5.666666666666667,1.0
236,2023-03-06 18:00:00,2892.0,Investment,0,1.0,Very satisfied,5,False,7.970049304976135,36,2343.8333333333335,5.666666666666667,0.5
236,2023-03-06 18:00:00,2892.0,Investment,0,7.0,Unsatisfactory,4,False,7.970049304976135,36,2343.8333333333335,5.666666666666667,0.4
48,2023-03-06 19:00:00,2821.0,Loan Payment,0,2.0,Very satisfied,4,False,7.945201132412759,20,2839.25,5.8,0.4
48,2023-03-06 19:00:00,2821.0,Loan Payment,0,10.0,Unsatisfactory,1,False,7.945201132412759,20,2839.25,5.8,0.1
48,2023-03-06 19:00:00,2821.0,Loan Payment,0,6.0,Good service,8,False,7.945201132412759,20,2839.25,5.8,0.8
48,2023-03-06 19:00:00,2821.0,Loan Payment,0,9.0,Needs improvement,6,False,7.945201132412759,20,2839.25,5.8,0.6
48,2023-03-06 19:00:00,2821.0,Loan Payment,0,2.0,Good service,5,False,7.945201132412759,20,2839.25,5.8,0.5
198,2023-03-06 20:00:00,4463.0,Investment,0,10.0,Needs improvement,7,False,8.403800504061147,30,2923.0,5.4,0.7
198,2023-03-06 20:00:00,4463.0,Investment,0,2.0,Excellent,9,False,8.403800504061147,30,2923.0,5.4,0.9
198,2023-03-06 20:00:00,4463.0,Investment,0,5.0,Good service,4,False,8.403800504061147,30,2923.0,5.4,0.4
198,2023-03-06 20:00:00,4463.0,Investment,0,6.0,Excellent,9,False,8.403800504061147,30,2923.0,5.4,0.9
198,2023-03-06 20:00:00,4463.0,Investment,0,4.0,Needs improvement,7,False,8.403800504061147,30,2923.0,5.4,0.7
84,2023-03-06 21:00:00,4025.0,Purchase,0,2.0,Very satisfied,5,False,8.300528606199737,32,2853.5,3.0,0.5
84,2023-03-06 21:00:00,4025.0,Purchase,0,6.0,Good service,6,False,8.300528606199737,32,2853.5,3.0,0.6
84,2023-03-06 21:00:00,4025.0,Purchase,0,2.0,Excellent,6,False,8.300528606199737,32,2853.5,3.0,0.6
84,2023-03-06 21:00:00,4025.0,Purchase,0,2.0,Excellent,6,False,8.300528606199737,32,2853.5,3.0,0.6
543,2023-03-06 22:00:00,2749.0,Bill Payment,0,5.0,Very satisfied,6,False,7.919356190660617,25,2742.6,5.0,0.6
543,2023-03-06 22:00:00,2749.0,Bill Payment,0,4.0,Unsatisfactory,5,False,7.919356190660617,25,2742.6,5.0,0.5
543,2023-03-06 22:00:00,2749.0,Bill Payment,0,6.0,Needs improvement,4,False,7.919356190660617,25,2742.6,5.0,0.4
543,2023-03-06 22:00:00,2749.0,Bill Payment,0,1.0,Good service,5,False,7.919356190660617,25,2742.6,5.0,0.5
543,2023-03-06 22:00:00,2749.0,Bill Payment,0,9.0,Excellent,3,False,7.919356190660617,25,2742.6,5.0,0.3
161,2023-03-06 23:00:00,1894.0,Investment,0,5.0,Good service,2,False,7.546974117516527,72,2430.4772053872057,7.166666666666667,0.2
161,2023-03-06 23:00:00,1894.0,Investment,0,9.0,Excellent,5,False,7.546974117516527,72,2430.4772053872057,7.166666666666667,0.5
161,2023-03-06 23:00:00,1894.0,Investment,0,2.0,Very satisfied,10,False,7.546974117516527,72,2430.4772053872057,7.166666666666667,1.0
161,2023-03-06 23:00:00,1894.0,Investment,0,9.0,Unsatisfactory,2,False,7.546974117516527,72,2430.4772053872057,7.166666666666667,0.2
161,2023-03-06 23:00:00,1894.0,Investment,0,9.0,Unsatisfactory,6,False,7.546974117516527,72,2430.4772053872057,7.166666666666667,0.6
161,2023-03-06 23:00:00,1894.0,Investment,0,9.0,Good service,3,False,7.546974117516527,72,2430.4772053872057,7.166666666666667,0.3
428,2023-03-07 00:00:00,1528.0,Purchase,0,4.0,Unsatisfactory,4,False,7.332369205929062,36,1738.6666666666667,4.25,0.4
428,2023-03-07 00:00:00,1528.0,Purchase,0,3.0,Very satisfied,1,False,7.332369205929062,36,1738.6666666666667,4.25,0.1
428,2023-03-07 00:00:00,1528.0,Purchase,0,7.0,Good service,1,False,7.332369205929062,36,1738.6666666666667,4.25,0.1
428,2023-03-07 00:00:00,1528.0,Purchase,0,3.0,Needs improvement,6,False,7.332369205929062,36,1738.6666666666667,4.25,0.6
71,2023-03-07 01:00:00,631.0,Loan Payment,0,1.0,Excellent,5,False,6.448889394146858,14,1786.857142857143,2.5,0.5
71,2023-03-07 01:00:00,631.0,Loan Payment,0,4.0,Good service,6,False,6.448889394146858,14,1786.857142857143,2.5,0.6
520,2023-03-07 02:00:00,4587.0,Bill Payment,0,5.0,Very satisfied,2,False,8.431199478249262,16,3297.25,6.0,0.2
520,2023-03-07 02:00:00,4587.0,Bill Payment,0,7.0,Very satisfied,5,False,8.431199478249262,16,3297.25,6.0,0.5
969,2023-03-07 03:00:00,1547.0,Bill Payment,0,2.0,Unsatisfactory,2,False,7.344719054149673,40,2685.2,4.5,0.2
969,2023-03-07 03:00:00,1547.0,Bill Payment,0,7.0,Very satisfied,7,False,7.344719054149673,40,2685.2,4.5,0.7
969,2023-03-07 03:00:00,1547.0,Bill Payment,0,7.0,Excellent,8,False,7.344719054149673,40,2685.2,4.5,0.8
969,2023-03-07 03:00:00,1547.0,Bill Payment,0,2.0,Unsatisfactory,2,False,7.344719054149673,40,2685.2,4.5,0.2
898,2023-03-07 04:00:00,2347.0,Bill Payment,0,6.0,Very satisfied,5,False,7.761319180947987,64,2448.5,5.375,0.5
898,2023-03-07 04:00:00,2347.0,Bill Payment,0,6.0,Very satisfied,6,False,7.761319180947987,64,2448.5,5.375,0.6
898,2023-03-07 04:00:00,2347.0,Bill Payment,0,7.0,Good service,9,False,7.761319180947987,64,2448.5,5.375,0.9
898,2023-03-07 04:00:00,2347.0,Bill Payment,0,3.0,Very satisfied,10,False,7.761319180947987,64,2448.5,5.375,1.0
898,2023-03-07 04:00:00,2347.0,Bill Payment,0,3.0,Needs improvement,7,False,7.761319180947987,64,2448.5,5.375,0.7
898,2023-03-07 04:00:00,2347.0,Bill Payment,0,6.0,Unsatisfactory,6,False,7.761319180947987,64,2448.5,5.375,0.6
898,2023-03-07 04:00:00,2347.0,Bill Payment,0,2.0,Good service,10,False,7.761319180947987,64,2448.5,5.375,1.0
898,2023-03-07 04:00:00,2347.0,Bill Payment,0,10.0,Good service,2,False,7.761319180947987,64,2448.5,5.375,0.2
913,2023-03-07 05:00:00,2004.0,Loan Payment,0,8.0,Very satisfied,4,False,7.60339933974067,16,2930.75,6.0,0.4
913,2023-03-07 05:00:00,2004.0,Loan Payment,0,9.0,Needs improvement,6,False,7.60339933974067,16,2930.75,6.0,0.6
913,2023-03-07 05:00:00,2004.0,Loan Payment,0,3.0,Very satisfied,7,False,7.60339933974067,16,2930.75,6.0,0.7
913,2023-03-07 05:00:00,2004.0,Loan Payment,0,4.0,Unsatisfactory,7,False,7.60339933974067,16,2930.75,6.0,0.7
52,2023-03-07 06:00:00,2080.0,Bill Payment,0,6.0,Good service,7,False,7.640603826393634,56,2952.375,5.0,0.7
52,2023-03-07 06:00:00,2080.0,Bill Payment,0,5.0,Good service,4,False,7.640603826393634,56,2952.375,5.0,0.4
52,2023-03-07 06:00:00,2080.0,Bill Payment,0,3.0,Very satisfied,7,False,7.640603826393634,56,2952.375,5.0,0.7
52,2023-03-07 06:00:00,2080.0,Bill Payment,0,1.0,Unsatisfactory,6,False,7.640603826393634,56,2952.375,5.0,0.6
52,2023-03-07 06:00:00,2080.0,Bill Payment,0,8.0,Unsatisfactory,4,False,7.640603826393634,56,2952.375,5.0,0.4
52,2023-03-07 06:00:00,2080.0,Bill Payment,0,7.0,Excellent,3,False,7.640603826393634,56,2952.375,5.0,0.3
52,2023-03-07 06:00:00,2080.0,Bill Payment,0,5.0,Very satisfied,1,False,7.640603826393634,56,2952.375,5.0,0.1
45,2023-03-07 07:00:00,4911.0,Purchase,0,4.0,Needs improvement,3,False,8.499436469826978,4,2777.25,4.0,0.3
293,2023-03-07 08:00:00,4940.0,Investment,0,8.0,Needs improvement,4,False,8.50532301884575,12,2656.0,5.0,0.4
293,2023-03-07 08:00:00,4940.0,Investment,0,3.0,Unsatisfactory,3,False,8.50532301884575,12,2656.0,5.0,0.3
293,2023-03-07 08:00:00,4940.0,Investment,0,7.0,Very satisfied,3,False,8.50532301884575,12,2656.0,5.0,0.3
293,2023-03-07 08:00:00,4940.0,Investment,0,2.0,Good service,6,False,8.50532301884575,12,2656.0,5.0,0.6
938,2023-03-07 09:00:00,2375.0,Bill Payment,0,9.0,Good service,10,False,7.773173680482536,12,2138.0,4.666666666666667,1.0
938,2023-03-07 09:00:00,2375.0,Bill Payment,0,8.0,Needs improvement,6,False,7.773173680482536,12,2138.0,4.666666666666667,0.6
938,2023-03-07 09:00:00,2375.0,Bill Payment,0,4.0,Unsatisfactory,6,False,7.773173680482536,12,2138.0,4.666666666666667,0.6
938,2023-03-07 09:00:00,2375.0,Bill Payment,0,2.0,Good service,3,False,7.773173680482536,12,2138.0,4.666666666666667,0.3
938,2023-03-07 09:00:00,2375.0,Bill Payment,0,1.0,Unsatisfactory,1,False,7.773173680482536,12,2138.0,4.666666666666667,0.1
938,2023-03-07 09:00:00,2375.0,Bill Payment,0,4.0,Unsatisfactory,1,False,7.773173680482536,12,2138.0,4.666666666666667,0.1
812,2023-03-07 10:00:00,2855.0,Bill Payment,0,2.0,Needs improvement,4,False,7.957177323459475,16,2024.0,4.75,0.4
812,2023-03-07 10:00:00,2855.0,Bill Payment,0,5.0,Needs improvement,2,False,7.957177323459475,16,2024.0,4.75,0.2
812,2023-03-07 10:00:00,2855.0,Bill Payment,0,7.0,Very satisfied,6,False,7.957177323459475,16,2024.0,4.75,0.6
812,2023-03-07 10:00:00,2855.0,Bill Payment,0,5.0,Good service,8,False,7.957177323459475,16,2024.0,4.75,0.8
465,2023-03-07 11:00:00,3048.0,Purchase,0,1.0,Good service,8,False,8.022568946988255,28,2774.5714285714284,3.75,0.8
465,2023-03-07 11:00:00,3048.0,Purchase,0,5.0,Unsatisfactory,8,False,8.022568946988255,28,2774.5714285714284,3.75,0.8
465,2023-03-07 11:00:00,3048.0,Purchase,0,1.0,Needs improvement,7,False,8.022568946988255,28,2774.5714285714284,3.75,0.7
465,2023-03-07 11:00:00,3048.0,Purchase,0,8.0,Unsatisfactory,1,False,8.022568946988255,28,2774.5714285714284,3.75,0.1
885,2023-03-07 12:00:00,864.0,Loan Payment,0,7.0,Needs improvement,9,False,6.762729506931879,66,2525.0,7.833333333333333,0.9
885,2023-03-07 12:00:00,864.0,Loan Payment,0,7.0,Very satisfied,1,False,6.762729506931879,66,2525.0,7.833333333333333,0.1
885,2023-03-07 12:00:00,864.0,Loan Payment,0,10.0,Good service,10,False,6.762729506931879,66,2525.0,7.833333333333333,1.0
885,2023-03-07 12:00:00,864.0,Loan Payment,0,10.0,Good service,10,False,6.762729506931879,66,2525.0,7.833333333333333,1.0
885,2023-03-07 12:00:00,864.0,Loan Payment,0,8.0,Good service,1,False,6.762729506931879,66,2525.0,7.833333333333333,0.1
885,2023-03-07 12:00:00,864.0,Loan Payment,0,5.0,Unsatisfactory,9,False,6.762729506931879,66,2525.0,7.833333333333333,0.9
550,2023-03-07 13:00:00,2738.0,Bill Payment,0,4.0,Very satisfied,9,False,7.915348169263078,42,2569.0,5.714285714285714,0.9
550,2023-03-07 13:00:00,2738.0,Bill Payment,0,5.0,Good service,10,False,7.915348169263078,42,2569.0,5.714285714285714,1.0
550,2023-03-07 13:00:00,2738.0,Bill Payment,0,3.0,Needs improvement,6,False,7.915348169263078,42,2569.0,5.714285714285714,0.6
550,2023-03-07 13:00:00,2738.0,Bill Payment,0,8.0,Good service,2,False,7.915348169263078,42,2569.0,5.714285714285714,0.2
550,2023-03-07 13:00:00,2738.0,Bill Payment,0,5.0,Unsatisfactory,10,False,7.915348169263078,42,2569.0,5.714285714285714,1.0
550,2023-03-07 13:00:00,2738.0,Bill Payment,0,9.0,Very satisfied,8,False,7.915348169263078,42,2569.0,5.714285714285714,0.8
550,2023-03-07 13:00:00,2738.0,Bill Payment,0,6.0,Unsatisfactory,4,False,7.915348169263078,42,2569.0,5.714285714285714,0.4
867,2023-03-07 14:00:00,925.0,Purchase,0,8.0,Unsatisfactory,8,False,6.8308742346461795,50,2413.0,4.4,0.8
867,2023-03-07 14:00:00,925.0,Purchase,0,3.0,Unsatisfactory,8,False,6.8308742346461795,50,2413.0,4.4,0.8
867,2023-03-07 14:00:00,925.0,Purchase,0,1.0,Good service,5,False,6.8308742346461795,50,2413.0,4.4,0.5
867,2023-03-07 14:00:00,925.0,Purchase,0,3.0,Needs improvement,7,False,6.8308742346461795,50,2413.0,4.4,0.7
867,2023-03-07 14:00:00,925.0,Purchase,0,10.0,Very satisfied,1,False,6.8308742346461795,50,2413.0,4.4,0.1
867,2023-03-07 14:00:00,925.0,Purchase,0,4.0,Very satisfied,1,False,6.8308742346461795,50,2413.0,4.4,0.1
867,2023-03-07 14:00:00,925.0,Purchase,0,7.0,Very satisfied,10,False,6.8308742346461795,50,2413.0,4.4,1.0
867,2023-03-07 14:00:00,925.0,Purchase,0,1.0,Good service,8,False,6.8308742346461795,50,2413.0,4.4,0.8
867,2023-03-07 14:00:00,925.0,Purchase,0,2.0,Unsatisfactory,7,False,6.8308742346461795,50,2413.0,4.4,0.7
867,2023-03-07 14:00:00,925.0,Purchase,0,5.0,Very satisfied,4,False,6.8308742346461795,50,2413.0,4.4,0.4
380,2023-03-07 15:00:00,4948.0,Purchase,0,1.0,Very satisfied,5,False,8.506940814951886,45,3062.2,5.222222222222222,0.5
380,2023-03-07 15:00:00,4948.0,Purchase,0,5.0,Very satisfied,3,False,8.506940814951886,45,3062.2,5.222222222222222,0.3
380,2023-03-07 15:00:00,4948.0,Purchase,0,2.0,Unsatisfactory,9,False,8.506940814951886,45,3062.2,5.222222222222222,0.9
380,2023-03-07 15:00:00,4948.0,Purchase,0,2.0,Unsatisfactory,9,False,8.506940814951886,45,3062.2,5.222222222222222,0.9
380,2023-03-07 15:00:00,4948.0,Purchase,0,10.0,Good service,1,False,8.506940814951886,45,3062.2,5.222222222222222,0.1
380,2023-03-07 15:00:00,4948.0,Purchase,0,10.0,Very satisfied,8,False,8.506940814951886,45,3062.2,5.222222222222222,0.8
380,2023-03-07 15:00:00,4948.0,Purchase,0,1.0,Good service,1,False,8.506940814951886,45,3062.2,5.222222222222222,0.1
380,2023-03-07 15:00:00,4948.0,Purchase,0,6.0,Very satisfied,6,False,8.506940814951886,45,3062.2,5.222222222222222,0.6
380,2023-03-07 15:00:00,4948.0,Purchase,0,10.0,Needs improvement,3,False,8.506940814951886,45,3062.2,5.222222222222222,0.3
743,2023-03-07 16:00:00,141.0,Loan Payment,0,5.0,Unsatisfactory,8,False,4.955827057601261,40,2017.875,6.0,0.8
743,2023-03-07 16:00:00,141.0,Loan Payment,0,4.0,Needs improvement,7,False,4.955827057601261,40,2017.875,6.0,0.7
743,2023-03-07 16:00:00,141.0,Loan Payment,0,10.0,Very satisfied,3,False,4.955827057601261,40,2017.875,6.0,0.3
743,2023-03-07 16:00:00,141.0,Loan Payment,0,10.0,Good service,7,False,4.955827057601261,40,2017.875,6.0,0.7
743,2023-03-07 16:00:00,141.0,Loan Payment,0,1.0,Needs improvement,10,False,4.955827057601261,40,2017.875,6.0,1.0
478,2023-03-07 17:00:00,1126.0,Loan Payment,0,3.0,Needs improvement,8,False,7.027314514039777,15,2211.8,5.666666666666667,0.8
478,2023-03-07 17:00:00,1126.0,Loan Payment,0,7.0,Good service,3,False,7.027314514039777,15,2211.8,5.666666666666667,0.3
478,2023-03-07 17:00:00,1126.0,Loan Payment,0,7.0,Good service,7,False,7.027314514039777,15,2211.8,5.666666666666667,0.7
262,2023-03-07 18:00:00,3603.0,Investment,0,10.0,Excellent,8,False,8.189799618728228,21,3195.4285714285716,6.666666666666667,0.8
262,2023-03-07 18:00:00,3603.0,Investment,0,6.0,Good service,8,False,8.189799618728228,21,3195.4285714285716,6.666666666666667,0.8
262,2023-03-07 18:00:00,3603.0,Investment,0,4.0,Good service,6,False,8.189799618728228,21,3195.4285714285716,6.666666666666667,0.6
580,2023-03-07 19:00:00,870.0,Bill Payment,0,1.0,Very satisfied,4,False,6.769641976852503,20,2773.0,4.0,0.4
580,2023-03-07 19:00:00,870.0,Bill Payment,0,3.0,Unsatisfactory,2,False,6.769641976852503,20,2773.0,4.0,0.2
580,2023-03-07 19:00:00,870.0,Bill Payment,0,5.0,Excellent,9,False,6.769641976852503,20,2773.0,4.0,0.9
580,2023-03-07 19:00:00,870.0,Bill Payment,0,7.0,Good service,6,False,6.769641976852503,20,2773.0,4.0,0.6
580,2023-03-07 19:00:00,870.0,Bill Payment,0,4.0,Needs improvement,10,False,6.769641976852503,20,2773.0,4.0,1.0
179,2023-03-07 20:00:00,303.0,Investment,0,4.0,Very satisfied,5,False,5.717027701406222,16,2033.5,7.0,0.5
179,2023-03-07 20:00:00,303.0,Investment,0,7.0,Needs improvement,2,False,5.717027701406222,16,2033.5,7.0,0.2
179,2023-03-07 20:00:00,303.0,Investment,0,8.0,Needs improvement,1,False,5.717027701406222,16,2033.5,7.0,0.1
179,2023-03-07 20:00:00,303.0,Investment,0,9.0,Needs improvement,4,False,5.717027701406222,16,2033.5,7.0,0.4
357,2023-03-07 21:00:00,2698.0,Purchase,0,10.0,Needs improvement,9,False,7.900636613018005,49,3284.5714285714284,5.571428571428571,0.9
357,2023-03-07 21:00:00,2698.0,Purchase,0,8.0,Good service,3,False,7.900636613018005,49,3284.5714285714284,5.571428571428571,0.3
357,2023-03-07 21:00:00,2698.0,Purchase,0,5.0,Needs improvement,3,False,7.900636613018005,49,3284.5714285714284,5.571428571428571,0.3
357,2023-03-07 21:00:00,2698.0,Purchase,0,6.0,Excellent,4,False,7.900636613018005,49,3284.5714285714284,5.571428571428571,0.4
357,2023-03-07 21:00:00,2698.0,Purchase,0,3.0,Needs improvement,7,False,7.900636613018005,49,3284.5714285714284,5.571428571428571,0.7
357,2023-03-07 21:00:00,2698.0,Purchase,0,1.0,Needs improvement,7,False,7.900636613018005,49,3284.5714285714284,5.571428571428571,0.7
357,2023-03-07 21:00:00,2698.0,Purchase,0,6.0,Good service,3,False,7.900636613018005,49,3284.5714285714284,5.571428571428571,0.3
419,2023-03-07 22:00:00,1009.0,Bill Payment,0,3.0,Unsatisfactory,6,False,6.917705609835305,45,2314.222222222222,6.2,0.6
419,2023-03-07 22:00:00,1009.0,Bill Payment,0,3.0,Unsatisfactory,8,False,6.917705609835305,45,2314.222222222222,6.2,0.8
419,2023-03-07 22:00:00,1009.0,Bill Payment,0,9.0,Needs improvement,5,False,6.917705609835305,45,2314.222222222222,6.2,0.5
419,2023-03-07 22:00:00,1009.0,Bill Payment,0,6.0,Good service,9,False,6.917705609835305,45,2314.222222222222,6.2,0.9
419,2023-03-07 22:00:00,1009.0,Bill Payment,0,10.0,Good service,7,False,6.917705609835305,45,2314.222222222222,6.2,0.7
698,2023-03-07 23:00:00,2306.0,Purchase,0,10.0,Good service,8,False,7.7437032581737535,28,2285.8571428571427,7.5,0.8
698,2023-03-07 23:00:00,2306.0,Purchase,0,9.0,Good service,5,False,7.7437032581737535,28,2285.8571428571427,7.5,0.5
698,2023-03-07 23:00:00,2306.0,Purchase,0,7.0,Unsatisfactory,5,False,7.7437032581737535,28,2285.8571428571427,7.5,0.5
698,2023-03-07 23:00:00,2306.0,Purchase,0,4.0,Needs improvement,1,False,7.7437032581737535,28,2285.8571428571427,7.5,0.1
953,2023-03-08 00:00:00,3695.0,Purchase,0,7.0,Unsatisfactory,9,False,8.215006432761575,15,2647.8,5.333333333333333,0.9
953,2023-03-08 00:00:00,3695.0,Purchase,0,6.0,Good service,7,False,8.215006432761575,15,2647.8,5.333333333333333,0.7
953,2023-03-08 00:00:00,3695.0,Purchase,0,3.0,Good service,5,False,8.215006432761575,15,2647.8,5.333333333333333,0.5
201,2023-03-08 01:00:00,296.0,Purchase,0,6.0,Needs improvement,6,False,5.6937321388027,30,1523.6,5.333333333333333,0.6
201,2023-03-08 01:00:00,296.0,Purchase,0,3.0,Unsatisfactory,6,False,5.6937321388027,30,1523.6,5.333333333333333,0.6
201,2023-03-08 01:00:00,296.0,Purchase,0,6.0,Unsatisfactory,10,False,5.6937321388027,30,1523.6,5.333333333333333,1.0
201,2023-03-08 01:00:00,296.0,Purchase,0,2.0,Very satisfied,6,False,5.6937321388027,30,1523.6,5.333333333333333,0.6
201,2023-03-08 01:00:00,296.0,Purchase,0,5.0,Excellent,10,False,5.6937321388027,30,1523.6,5.333333333333333,1.0
201,2023-03-08 01:00:00,296.0,Purchase,0,10.0,Unsatisfactory,8,False,5.6937321388027,30,1523.6,5.333333333333333,0.8
902,2023-03-08 02:00:00,459.0,Loan Payment,0,1.0,Unsatisfactory,5,False,6.131226489483141,12,2159.6666666666665,3.5,0.5
902,2023-03-08 02:00:00,459.0,Loan Payment,0,6.0,Unsatisfactory,9,False,6.131226489483141,12,2159.6666666666665,3.5,0.9
13,2023-03-08 03:00:00,2348.0,Loan Payment,0,7.0,Very satisfied,5,False,7.761744984658913,72,2054.4444444444443,6.375,0.5
13,2023-03-08 03:00:00,2348.0,Loan Payment,0,4.0,Good service,2,False,7.761744984658913,72,2054.4444444444443,6.375,0.2
13,2023-03-08 03:00:00,2348.0,Loan Payment,0,8.0,Needs improvement,9,False,7.761744984658913,72,2054.4444444444443,6.375,0.9
13,2023-03-08 03:00:00,2348.0,Loan Payment,0,3.0,Unsatisfactory,6,False,7.761744984658913,72,2054.4444444444443,6.375,0.6
13,2023-03-08 03:00:00,2348.0,Loan Payment,0,6.0,Good service,3,False,7.761744984658913,72,2054.4444444444443,6.375,0.3
13,2023-03-08 03:00:00,2348.0,Loan Payment,0,10.0,Excellent,6,False,7.761744984658913,72,2054.4444444444443,6.375,0.6
13,2023-03-08 03:00:00,2348.0,Loan Payment,0,6.0,Needs improvement,2,False,7.761744984658913,72,2054.4444444444443,6.375,0.2
13,2023-03-08 03:00:00,2348.0,Loan Payment,0,7.0,Very satisfied,1,False,7.761744984658913,72,2054.4444444444443,6.375,0.1
443,2023-03-08 04:00:00,3250.0,Bill Payment,0,1.0,Good service,2,False,8.086717920303906,20,2345.25,7.2,0.2
443,2023-03-08 04:00:00,3250.0,Bill Payment,0,10.0,Unsatisfactory,1,False,8.086717920303906,20,2345.25,7.2,0.1
443,2023-03-08 04:00:00,3250.0,Bill Payment,0,9.0,Good service,5,False,8.086717920303906,20,2345.25,7.2,0.5
443,2023-03-08 04:00:00,3250.0,Bill Payment,0,10.0,Good service,8,False,8.086717920303906,20,2345.25,7.2,0.8
443,2023-03-08 04:00:00,3250.0,Bill Payment,0,6.0,Good service,3,False,8.086717920303906,20,2345.25,7.2,0.3
726,2023-03-08 05:00:00,2713.0,Purchase,0,3.0,Good service,7,False,7.906178840394815,40,2871.0,4.2,0.7
726,2023-03-08 05:00:00,2713.0,Purchase,0,3.0,Very satisfied,7,False,7.906178840394815,40,2871.0,4.2,0.7
726,2023-03-08 05:00:00,2713.0,Purchase,0,3.0,Very satisfied,7,False,7.906178840394815,40,2871.0,4.2,0.7
726,2023-03-08 05:00:00,2713.0,Purchase,0,9.0,Good service,3,False,7.906178840394815,40,2871.0,4.2,0.3
726,2023-03-08 05:00:00,2713.0,Purchase,0,3.0,Very satisfied,7,False,7.906178840394815,40,2871.0,4.2,0.7
732,2023-03-08 06:00:00,3126.0,Purchase,0,8.0,Excellent,3,False,8.047829357457841,48,3505.5,5.833333333333333,0.3
732,2023-03-08 06:00:00,3126.0,Purchase,0,5.0,Needs improvement,4,False,8.047829357457841,48,3505.5,5.833333333333333,0.4
732,2023-03-08 06:00:00,3126.0,Purchase,0,2.0,Needs improvement,7,False,8.047829357457841,48,3505.5,5.833333333333333,0.7
732,2023-03-08 06:00:00,3126.0,Purchase,0,10.0,Unsatisfactory,1,False,8.047829357457841,48,3505.5,5.833333333333333,0.1
732,2023-03-08 06:00:00,3126.0,Purchase,0,1.0,Needs improvement,10,False,8.047829357457841,48,3505.5,5.833333333333333,1.0
732,2023-03-08 06:00:00,3126.0,Purchase,0,9.0,Good service,5,False,8.047829357457841,48,3505.5,5.833333333333333,0.5
286,2023-03-08 07:00:00,4581.0,Bill Payment,0,7.0,Excellent,4,False,8.42989086301344,14,2006.857142857143,6.5,0.4
286,2023-03-08 07:00:00,4581.0,Bill Payment,0,6.0,Good service,5,False,8.42989086301344,14,2006.857142857143,6.5,0.5
756,2023-03-08 08:00:00,262.0,Investment,0,2.0,Needs improvement,8,False,5.572154032177765,63,2666.6666666666665,4.857142857142857,0.8
756,2023-03-08 08:00:00,262.0,Investment,0,7.0,Unsatisfactory,1,False,5.572154032177765,63,2666.6666666666665,4.857142857142857,0.1
756,2023-03-08 08:00:00,262.0,Investment,0,5.0,Good service,9,False,5.572154032177765,63,2666.6666666666665,4.857142857142857,0.9
756,2023-03-08 08:00:00,262.0,Investment,0,9.0,Good service,1,False,5.572154032177765,63,2666.6666666666665,4.857142857142857,0.1
756,2023-03-08 08:00:00,262.0,Investment,0,7.0,Good service,6,False,5.572154032177765,63,2666.6666666666665,4.857142857142857,0.6
756,2023-03-08 08:00:00,262.0,Investment,0,3.0,Very satisfied,2,False,5.572154032177765,63,2666.6666666666665,4.857142857142857,0.2
